,User ID,Sex,Age-group,Occupation,Company Name,City,Zipcode,Education,Specialization,Job,Career Development,Personal Growth,Educational Content,Healthcare
910,uid000911,M,35-40,chef,Davis-Perry,Wareport,32381,Culinary School Diploma,Culinary Arts,0,0,1,0,1
911,uid000912,F,30-35,lawyer,Tran PLC,Gonzalesfort,65987,JD,Labor Law,0,1,1,0,1
912,uid000913,M,40-45,graphic_designer,"Meyer, Robinson and Alexander",North David,49485,BFA,Web Design,0,0,0,1,1
913,uid000914,F,30-35,journalist,Tapia Ltd,Maldonadobury,45655,MA Journalism,Broadcast Journalism,1,0,1,1,0
914,uid000915,M,30-35,entrepreneur,Williams LLC,Lake Sharonmouth,71333,BBA,Start-up Management,0,1,1,0,1
915,uid000916,F,25-30,teacher,"Harvey, Kaufman and Richardson",Carlstad,99118,MEd,Elementary Education,0,0,1,0,0
916,uid000917,F,40-45,lawyer,Smith-Parsons,Rachelville,96434,LLB,Immigration Law,0,0,1,0,1
917,uid000918,M,25-30,student,Holt LLC,West Scottfort,57998,BTech,Civil Engineering,0,1,1,1,0
918,uid000919,F,35-40,business_analyst,Davis-Murray,Brownland,80813,BBA,Risk Assessment,1,0,0,1,0
919,uid000920,F,20-25,business_analyst,Hughes Inc,Franklinshire,87556,BBA,Data Analysis,1,1,0,0,0
920,uid000921,M,30-35,product_manager,Odom PLC,South Charlesfurt,74653,MBA,Agile Product Management,1,0,1,0,0
921,uid000922,F,30-35,journalist,Trujillo-Bowen,Port Patricia,53977,BJMC,Broadcast Journalism,0,1,0,0,0
922,uid000923,F,20-25,financial_analyst,Giles Ltd,Howardport,25663,BBA,Financial Modeling,0,1,1,0,1
923,uid000924,F,35-40,student,"Martinez, Wallace and Wade",West James,13184,BTech,Electrical Engineering,0,0,0,1,1
924,uid000925,F,20-25,social_worker,Morales-Bond,New Andrea,8104,BA,Substance Abuse Counseling,1,1,0,0,1
925,uid000926,F,40-45,doctor,Walter-Kerr,Rodriguezport,19882,MBBS,"ENT (Ear, Nose, and Throat)",0,1,0,1,0
926,uid000927,M,40-45,graphic_designer,"Pittman, Wilson and Brooks",Lorihaven,89350,Diploma,Branding,1,0,0,0,1
927,uid000928,M,25-30,lawyer,Harris Inc,Robertsborough,51476,LLB,Immigration Law,1,1,1,1,1
928,uid000929,F,30-35,it_manager,"Hampton, Arellano and Willis",Teresaville,26720,BTech,Information Security,1,0,1,1,1
929,uid000930,F,35-40,architect,"Brown, Hudson and Nelson",Davidport,78224,MArch,Architecture,1,0,1,0,1
930,uid000931,M,25-30,student,"Rubio, Sanchez and Steele",Jennaview,99177,BTech,Information Technology,0,0,0,1,1
931,uid000932,M,35-40,athlete,"Stevens, Wheeler and Santiago",Helenfurt,90486,Sports Training,Sports Training,1,1,0,0,0
932,uid000933,M,20-25,research_assistant,Long PLC,Port Deborahchester,70811,PhD,Biology,0,1,0,0,1
933,uid000934,F,35-40,business_analyst,King-Ballard,New Cynthia,21290,BBA,Financial Analysis,0,0,0,1,0
934,uid000935,F,20-25,mechanical_engineer,Hall Inc,Port Chelsea,72904,BE,Robotics,1,0,0,0,1
935,uid000936,F,35-40,electrician,"Maddox, Scott and Blair",Kaylaview,72587,Diploma,Electrical Wiring,0,1,1,0,0
936,uid000937,F,25-30,software_engineer,Brown Inc,Brownport,92424,BTech,Database Management,0,0,0,1,1
937,uid000938,M,35-40,quality_assurance_analyst,Pugh PLC,North Timothy,38754,BE,Quality Management Systems,0,0,0,1,1
938,uid000939,F,20-25,events_planner,Waller-Neal,North Valerie,5449,Event Management Certification,Event Coordination,1,1,1,1,1
939,uid000940,M,30-35,quality_assurance_analyst,"Davis, Alexander and Kirk",Mosleyport,60609,BTech,Security Testing,0,0,1,0,0
940,uid000941,M,25-30,quality_assurance_analyst,Perez and Sons,Port Jeffrey,97159,BE,Agile Testing,0,1,1,1,1
941,uid000942,F,35-40,electrician,Travis-Morgan,Hughesmouth,80903,Diploma,Renewable Energy,1,1,0,0,0
942,uid000943,M,35-40,architect,Peters-White,Douglasstad,60239,BArch,Architecture,1,1,0,1,0
943,uid000944,F,35-40,marketing_manager,Hudson-Dennis,Port Annaport,31584,MBA,Market Research,0,1,1,0,1
944,uid000945,F,20-25,quality_assurance_analyst,Monroe-Cross,North Robertview,47399,BE,Security Testing,0,1,0,1,0
945,uid000946,M,25-30,teacher,Morse LLC,Port Brooke,19811,MEd,English Education,1,1,0,1,1
946,uid000947,M,20-25,athlete,"Sims, Liu and Hobbs",Amandabury,36241,Sports Training,Sports Nutrition,1,0,1,1,1
947,uid000948,M,25-30,mechanical_engineer,"Miller, Gilbert and Collins",Jameshaven,40636,BE,Thermodynamics,1,0,0,1,0
948,uid000949,M,25-30,student,Lopez Group,South Geneville,52949,BTech,Electrical Engineering,1,1,0,1,0
949,uid000950,F,30-35,social_worker,Walter-Cabrera,Port Vincent,74807,BBA,Medical Social Work,1,0,1,0,1
950,uid000951,F,30-35,architect,Anderson Ltd,Mcconnellbury,30361,MArch,Architecture,1,0,0,0,0
951,uid000952,M,25-30,quality_assurance_analyst,"Trevino, Armstrong and Todd",North Joshua,5632,BE,Test Automation,0,0,1,0,0
952,uid000953,F,30-35,teacher,Pierce Inc,Michaelborough,49088,BEd,Secondary Education,0,0,0,1,1
953,uid000954,M,25-30,software_engineer,Davis LLC,Kristieside,26095,BTech,Data Science,0,1,0,1,0
954,uid000955,M,25-30,product_manager,Miranda-Scott,East Ashleyburgh,8566,BBA,Market Research and Analysis,0,1,0,1,0
955,uid000956,F,25-30,journalist,"Henry, Johnson and Carney",Erinshire,88168,MA Journalism,Photojournalism,0,1,1,1,0
956,uid000957,F,20-25,quality_assurance_analyst,Miller-Kim,Jennyshire,75062,BE,Performance Testing,1,0,0,1,1
957,uid000958,M,30-35,marketing_manager,"Smith, Stewart and Morgan",Port Jason,78655,BBA,Content Marketing,0,1,1,0,1
958,uid000959,M,35-40,doctor,Villarreal-Martinez,Alejandrostad,26713,MBBS,Internal Medicine,0,1,0,1,0
959,uid000960,M,40-45,data_analyst,Schwartz Ltd,Anthonyside,3499,MTech,Social Network Analysis,1,1,1,1,1
960,uid000961,M,35-40,athlete,Meyers-Preston,Rayport,29393,Sports Training,Sports Training,0,0,1,0,1
961,uid000962,F,35-40,psychologist,Lucas LLC,Port Erikamouth,19325,MA Psychology,Research Psychology,0,0,0,0,0
962,uid000963,F,30-35,teacher,Holmes Inc,Daleside,79797,MEd,Physical Education,0,0,1,0,0
963,uid000964,M,20-25,events_planner,"Wilson, Owens and Callahan",South Louis,39806,Event Management Certification,Event Coordination,1,0,0,1,0
964,uid000965,M,40-45,teacher,Mccann-Wright,North Frankborough,56963,BEd,Elementary Education,0,0,1,1,0
965,uid000966,F,40-45,teacher,"Mayer, Cochran and Pugh",Pattonbury,29821,MEd,Elementary Education,0,1,0,1,0
966,uid000967,F,35-40,graphic_designer,"Ryan, Williams and Wise",Port Chelsealand,85645,BFA,Visual Identity Design,1,1,0,0,1
967,uid000968,F,30-35,psychologist,"Chavez, Bentley and Diaz",West Linda,45775,MA Psychology,Research Psychology,1,0,0,0,1
968,uid000969,F,30-35,business_analyst,Terry and Sons,East Suzanne,92210,MBA,Risk Assessment,1,0,1,0,0
969,uid000970,M,40-45,entrepreneur,"Wilkerson, Stark and Nash",South Debbiestad,53071,MBA,Innovation,1,1,1,1,1
970,uid000971,F,25-30,entrepreneur,Gonzales Ltd,Mannport,60130,Diploma,Management,1,1,0,1,1
971,uid000972,M,30-35,events_planner,Harris and Sons,Brandonstad,62734,Event Management Certification,Venue Management,0,0,0,0,1
972,uid000973,F,30-35,research_assistant,"Carr, Mcgee and Russo",Richardsonside,68265,MTech,Physics,0,0,1,1,1
973,uid000974,F,25-30,data_analyst,Flowers-Chandler,East Gregorytown,73702,MTech,Data Visualization,1,1,0,1,0
974,uid000975,F,20-25,graphic_designer,Fischer and Sons,Staceyland,53162,BFA,Visual Identity Design,0,1,1,1,1
975,uid000976,F,25-30,athlete,Russell Ltd,Brendafort,45076,Sports Training,Sports Psychology,1,0,1,1,0
976,uid000977,M,40-45,architect,Williams Ltd,Wallaceport,49665,BArch,Civil Engineering,0,1,0,0,1
977,uid000978,F,30-35,financial_analyst,"Griffin, Petty and Fitzgerald",Port Angelaport,88915,BBA,Valuation,0,0,1,1,0
978,uid000979,M,35-40,research_assistant,Robinson-Santiago,Maxwellview,82017,PhD,Chemistry,1,0,1,1,1
979,uid000980,F,40-45,product_manager,"Johnson, Martin and Aguirre",East Autumn,49464,BBA,User Experience (UX) Design,0,0,1,0,0
980,uid000981,M,40-45,business_analyst,Burnett PLC,Lake Nathanview,98637,MBA,Risk Assessment,1,1,1,0,1
981,uid000982,F,25-30,doctor,Byrd-Maxwell,West Gregoryburgh,65738,MBBS,Cardiology,0,1,0,1,1
982,uid000983,M,40-45,student,Howard PLC,Alexhaven,56875,BTech,Mechanical Engineering,0,1,1,1,1
983,uid000984,F,35-40,quality_assurance_analyst,Jones Ltd,Vaughnborough,12510,MTech,Test Automation,1,0,1,0,1
984,uid000985,M,20-25,it_manager,Moore LLC,Port Jessicaville,42965,MTech,Database Management,1,0,1,0,0
985,uid000986,F,40-45,doctor,Russell-Curtis,South Karen,6034,MBBS,Neurology,1,1,1,0,0
986,uid000987,F,25-30,architect,"Bennett, Smith and Pennington",South Michael,71425,BArch,Civil Engineering,1,1,1,0,0
987,uid000988,M,40-45,journalist,"Oneill, Benson and Brown",Sanchezton,89050,BJMC,Photojournalism,0,0,0,1,0
988,uid000989,M,20-25,quality_assurance_analyst,"Johnson, Oliver and Waller",South Denise,29708,MTech,Security Testing,0,1,1,0,1
989,uid000990,M,30-35,product_manager,"Torres, Mckay and Johnson",Powellport,15768,MBA,Market Research and Analysis,0,1,1,0,1
990,uid000991,M,30-35,entrepreneur,Ponce PLC,Melissashire,45134,BBA,Entrepreneurship,0,0,1,1,1
991,uid000992,M,35-40,it_manager,Escobar PLC,West Richardmouth,78095,BTech,Database Management,0,1,1,0,1
992,uid000993,M,25-30,mechanical_engineer,Sanders-Paul,Robertstown,82583,BTech,Mechanical Design,1,0,0,0,1
993,uid000994,F,20-25,business_analyst,"Lam, Fowler and Hoffman",Raymondside,86185,BBA,Risk Assessment,0,1,0,1,0
994,uid000995,F,30-35,software_engineer,"Chavez, West and West",South Brianton,38136,BTech,Embedded Systems,0,1,1,0,0
995,uid000996,M,30-35,quality_assurance_analyst,Phelps PLC,New Tinatown,6583,BTech,Regression Testing,0,1,0,0,0
996,uid000997,M,40-45,marketing_manager,White Group,East Taylor,70711,MBA,Public Relations,0,1,1,0,1
997,uid000998,F,25-30,athlete,Sutton LLC,Campbellchester,17737,Sports Training,Sports Nutrition,1,0,1,0,1
998,uid000999,M,30-35,chef,Hall-Diaz,North Tiffany,44248,Culinary School Diploma,Bakery and Pastry,1,0,0,1,1
999,uid001000,M,25-30,social_worker,Summers-Willis,New Charles,65892,BBA,Medical Social Work,1,1,1,1,0
