,Title,Description,URL,Published At,Category,Image URL
61,"Samvardhana Motherson jumps nearly 9%, hits 52-week high; Nomura double-upgrades stock to BUY - Zee Business","Samvardhana Motherson share price: The company announced it would acquire an 81 per cent stake in the four-wheeler business of Yachiyo Industry, a Honda Motor subsidiary.",https://www.zeebiz.com/markets/stocks/news-samvardhana-motherson-share-price-nse-bse-sensex-nifty-yachiyo-industry-acquisition-honda-motor-nomura-upgrades-242771,2023-07-05T04:58:58Z,business,https://cdn.zeebiz.com/sites/default/files/2023/07/05/249637-stocks-rise-unsplash.jpg
62,"KPI Green Energy, SAEL & NLC India Emerge Winners in GUVNL's 800 MW Tender - Saurenergy","KPI Green Energy, SAEL and NLC India have emerged winners for Gujarat Vikas Nagar Nigam Ltd (GUVNL) 800 MW solar project via competitive bidding.",https://www.saurenergy.com/solar-energy-news/kpi-green-energy-sael-nlc-india-emerge-winners-in-guvnls-800-mw-tender,2023-07-05T04:58:20Z,business,https://img.saurenergy.com/2023/03/guvnl-500-mw-wind-auction.jpg
63,Jefferies downgrades Dixon Tech on stretched valuation. Check out target price - Moneycontrol,"The present weakness in domestic demand warrants caution as most of Dixon's end-user categories are discretionary, like mobiles, LED TVs and appliances",https://www.moneycontrol.com/news/business/stocks/jefferies-downgrades-dixon-tech-on-stretched-valuation-check-out-target-price-10906011.html,2023-07-05T04:43:53Z,business,https://images.moneycontrol.com/static-mcnews/2023/07/stocks_sensex_nifty_stockmarket-770x433.jpg
64,"Godrej, Sobha and MacroTech top 3 realty picks; accumulate Reliance on dips: Nischal Maheshwari - Economic Times","“We continue to be positive on real estate. The cycle has turned. Unlike other sectors, the real estate cycle historically has been at least five to seven years. This is maybe the second year as far as real estate upturn is concerned. We will find strong grow…",https://economictimes.indiatimes.com/markets/expert-view/godrej-sobha-and-macrotech-top-3-realty-picks-accumulate-reliance-on-dips-nischal-maheshwari/articleshow/101504113.cms,2023-07-05T04:41:00Z,business,"https://img.etimg.com/thumb/msid-101504081,width-1070,height-580,imgsize-57145,overlay-etmarkets/photo.jpg"
65,USD 2 billion projects: This small-cap electrical equipment company signs an agreement with Gem View Investment Private Ltd! - Dalal Street Investment Journal,"Earlier, the company has won an order worth Rs 2,207.53 crore for an Advanced Metering Infrastructure Service Provider (AMISP) including the design of an AMI system with supply, installation and...",https://www.dsij.in/dsijarticledetail/usd-2-billion-projects-this-small-cap-electrical-equipment-company-signs-an-agreement-with-gem-view-investment-private-ltd-31492,2023-07-05T04:31:42Z,business,https://www.dsij.in/Portals/0/EasyDNNnews/31492/mulitibagger-147.jpg
66,Jindal Steel gains 2% on hopes of $30-million inflow after Nifty Next 50 entry - Moneycontrol,"LTIMindtree’s exit from the Next Nifty 50 has paved way for the entry of Jindal Steel &amp; Power in the index. Besides, the steel manufacturer’s stock will replace HDFC in the Nifty 100 index as well.",https://www.moneycontrol.com/news/business/markets/jindal-steel-gains-2-on-hopes-of-30-million-inflow-after-nifty-next-50-entry-10906361.html,2023-07-05T04:30:30Z,business,https://images.moneycontrol.com/static-mcnews/2021/11/Jindal-Steel-Arttd’inox’s-Ajrakh-Collection-770x433.jpg
67,"Monopoly, ahoy! Indigo is the sole airline flying on 552 out of 1,048 routes in India - Moneycontrol","Of the 1,048 routes within India, 769 are a monopoly, with only one airline operating. No player will be expanding rapidly in the immediate future, so IndiGo will remain the dominant player, with over 60 percent market share, for some time to come.",https://www.moneycontrol.com/news/business/monopoly-ahoy-indigo-is-the-sole-airline-flying-on-552-out-of-1048-routes-in-india-10906511.html,2023-07-05T04:17:07Z,business,https://images.moneycontrol.com/static-mcnews/2019/11/indigo-770x433.jpg
68,"Cyient DLM IPO allotment – how to check allotment, GMP, listing date and more - Business Insider India","Cyient DLM is expected to announce its share allotment status today, July 5.The shares of Cyient DLM were subscribed by 67.30 times overall.The shares are",https://www.businessinsider.in/stock-market/news/cyient-dlm-ipo-allotment-how-to-check-allotment-gmp-listing-date-and-more/articleshow/101491430.cms,2023-07-05T02:30:00Z,business,https://www.businessinsider.in/photo/101491430/cyient-dlm-ipo-allotment-how-to-check-allotment-gmp-listing-date-and-more.jpg?imgsize=232976
69,Stock to buy today: Bank of Baroda (₹202.35) - BusinessLine,"Bank of Baroda’s short-term outlook is bullish as the stock has surged by over 6% this week, surpassing the key resistance level of ₹190. The region between ₹190 and ₹185 now acts as strong support, limiting the downside. A near-term resistance is at ₹207, bu…",https://www.thehindubusinessline.com/markets/todays-pick/stock-to-buy-today-bank-of-baroda-20235/article67041063.ece,2023-07-05T00:56:25Z,business,https://bl-i.thgim.com/public/incoming/gj5haq/article66946152.ece/alternates/LANDSCAPE_1200/2023-05-19T075156Z_499984007_RC2211A4ZFUC_RTRMADP_3_INDIA-BUSINESS.JPG
70,When Hema Malini and Esha Deol opened up about Dharmendra being an absentee father and his orthodox mindset - WATCH throwback VIRAL video - Indiatimes.com,"An old video has surfaced on social media wherein Hema Malini and her daughters Esha and Ahana had opened up about Dharmendra being an absentee father and his orthodox mindset. In Simi Garewal's chat show, the actress-turned-politician said that the",https://timesofindia.indiatimes.com/videos/etimes/bollywood/when-hema-malini-and-esha-deol-opened-up-about-dharmendra-being-an-absentee-father-and-his-orthodox-mindset-watch-throwback-viral-video/videoshow/101541723.cms,2023-07-06T09:32:40Z,entertainment,https://timesofindia.indiatimes.com/photo/101541723/size-49292/101541723.jpg
71,Tillu Square postponed again? - 123telugu,"Telugu cinema news, Telugu Movies Updates, Latest Movie reviews in Telugu, Telugu cinema reviews, telugu movie reviews, Tollywood, Box office collections, Telugu Movie show times, Theater List, telugu cinema tickets",https://www.123telugu.com/mnews/tillu-square-postponed-again.html,2023-07-06T09:31:00Z,entertainment,https://www.123telugu.com/content/wp-content/themes/123telugu/images/logo.gif
72,Mahesh Babu's Daughter Sitara Lights Up Times Square In Sparkling Ethnic Looks - NDTV Swirlster,Mahesh Babu's pre-teen daughter made heads turn with her stylish appearance on a Times Square Billboard in New York,https://swirlster.ndtv.com/style/mahesh-babu-beams-with-pride-as-11-year-old-daughter-sitara-lights-up-times-square-in-sparkling-ethnic-looks-4182215,2023-07-06T09:29:00Z,entertainment,https://c.ndtvimg.com/2023-07/u7mb8f1_fashion_625x300_06_July_23.jpg
73,Malaika Arora's father Anil Arora hopsitalised in Mumbai; actress spotted visiting him with mother - WATC - Indiatimes.com,Malaika Arora's father Anil Arora has reportedly been hospitalised for some unknown reason. The actress was spotted and snapped outside a hospital in,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/malaika-aroras-father-anil-arora-hopsitalised-in-mumbai-actress-spotted-visiting-him-with-mother-watch-video/articleshow/101541483.cms,2023-07-06T09:26:00Z,entertainment,"https://static.toiimg.com/thumb/msid-101541483,width-1070,height-580,imgsize-62344,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
74,OTT Review: Rudramambapuram - Telugu movie on Disney Plus Hotstar - 123telugu,"Rudramambapuram Telugu Movie Review, Ajay Gosh, Subhodayam Subbarao, Arjun Reddy, Prameela, Nanduri Ramu, Janardhan, Gemini Kiran, Rudramambapuram Movie Review, Rudramambapuram Movie Review, Ajay Gosh, Subhodayam Subbarao, Arjun Reddy, Prameela, Nanduri Ramu,…",https://www.123telugu.com/reviews/ott-review-rudramambapuram-telugu-movie-on-disney-plus-hotstar.html,2023-07-06T08:38:00Z,entertainment,https://www.123telugu.com/content/wp-content/themes/123telugu/images/logo.gif
75,Here is how much Samajavaragamana made in the first week - 123telugu,"Telugu cinema news, Telugu Movies Updates, Latest Movie reviews in Telugu, Telugu cinema reviews, telugu movie reviews, Tollywood, Box office collections, Telugu Movie show times, Theater List, telugu cinema tickets",https://www.123telugu.com/mnews/here-is-how-much-samajavaragamana-made-in-the-first-week.html,2023-07-06T08:32:00Z,entertainment,https://www.123telugu.com/content/wp-content/themes/123telugu/images/logo.gif
76,Rashmika Mandanna's latest post about 'falling apart' leaves fans wondering if all is not well between her and Vijay Deverakonda - Indiatimes.com,"Rashmika Mandanna and Vijay Deverakonda's dating rumours have been the talk of the town for a long time. Although the duo never spoke about their relationship in public, their casual outings always added fuel to their dating rumours. But, Rashmika's",https://timesofindia.indiatimes.com/videos/etimes/bollywood/rashmika-mandannas-latest-post-about-falling-apart-leaves-fans-wondering-if-all-is-not-well-between-her-and-vijay-deverakonda/videoshow/101538804.cms,2023-07-06T07:57:18Z,entertainment,https://timesofindia.indiatimes.com/photo/101538804/size-52832/101538804.jpg
77,From riding to the moon on a scooter to washing laptop with water: Most bizarre and logic-defying scenes on Indian TV - Indiatimes.com,"Daily soaps often offer some dramatic scenes on television and in no time they become viral on social media owing to the content. These scenes are widely discussed by netizens, who end up questioning the makers – What were you thinking? Take a look at some of…",https://timesofindia.indiatimes.com/tv/news/hindi/from-riding-to-the-moon-on-a-scooter-to-washing-laptop-with-water-most-bizarre-and-logic-defying-scenes-on-indian-tv/photostory/101538147.cms,2023-07-06T07:38:00Z,entertainment,https://static.toiimg.com/photo/msid-101538102.cms
78,"VIRAL VIDEO: When Kangana Ranaut was asked if she went under the knife, Anil Kapoor trolled for criticising Shilpa Shetty's lip job and more... | Etimes - Indiatimes.com","Karan Johar's chat show 'Koffee With Karan' saw many controversial episodes in the past and fans are eagerly waiting for the announcement of the next season for some juicy gossip. Now, a Reddit user dropped an old video from one of the episodes where",https://timesofindia.indiatimes.com/videos/etimes/bollywood/viral-video-when-kangana-ranaut-was-asked-if-she-went-under-the-knife-anil-kapoor-trolled-for-criticising-shilpa-shettys-lip-job-and-more-/videoshow/101537914.cms,2023-07-06T07:25:01Z,entertainment,https://timesofindia.indiatimes.com/photo/101537914/size-47482/101537914.jpg
79,Mouni Roy Embrace All The Shades Of Blue In Her Strapless Gown And Its Daring Slit - NDTV Swirlster,Mouni Roy is setting the bar higher for evening glam with her dazzling blue look,https://swirlster.ndtv.com/style/mouni-roy-wears-the-entire-sea-with-her-strapless-gown-that-comes-with-a-daring-slit-4181824,2023-07-06T06:41:00Z,entertainment,https://c.ndtvimg.com/2023-07/m0esr9v_fashion_625x300_06_July_23.jpg
80,AAA Review: Not In Sync With Allu Arjun's Image.. - Greatandhra,"Asian Cinemas has recently introduced AAA, the latest multiplex in Hyderabad. It follows the earlier establishment of AMB and the renowned Prasad IMAX.",https://www.greatandhra.com/movies/news/aaa-review-not-in-sync-with-allu-arjuns-image-130472,2023-07-06T05:57:46Z,entertainment,https://www.greatandhra.com/newphotos10/amb_aaa1688623055.jpg
81,Salman Khan's 'Yuvvraaj' assistant director Mayank Dixit suffers serious injuries after getting beaten by - Indiatimes.com,"Mayank Dixit, assistant director and casting director of 'Yuvraaj', was recently beaten up by six men in Delhi. It is reported that Dixit suffered ser",https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/salman-khans-yuvvraaj-assistant-director-mayank-dixit-suffers-serious-injuries-after-getting-beaten-by-six-men-report/articleshow/101534525.cms,2023-07-06T05:41:00Z,entertainment,"https://static.toiimg.com/thumb/msid-101534525,width-1070,height-580,imgsize-38020,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
82,Pawan Kalyan issues statement amid divorce speculations with his third wife Anna Lezhnev - Indiatimes.com,"Actor and politician Pawan Kalyan has responded to rumors of his divorce from his third wife, Anna Lezhneva, by issuing a statement through his politi",https://timesofindia.indiatimes.com/entertainment/telugu/movies/news/pawan-kalyan-issues-statement-amid-divorce-speculations-with-his-third-wife-anna-lezhnev/articleshow/101534160.cms,2023-07-06T05:29:00Z,entertainment,"https://static.toiimg.com/thumb/msid-101534098,width-1070,height-580,imgsize-20656,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
83,"Huma Qureshi Talks About Her Love For Seekh Kebabs, South Indian Food And More In Exclusive Interview - NDTV Food","Huma Qureshi sat down with NDTV Food for a brief chat regarding her favourite dishes and memories of eating at her father's restaurant, ahead of the release of 'Tarla Dalal.'",https://food.ndtv.com/news/exclusive-tarla-dalal-star-huma-qureshi-on-her-love-for-seekh-kebabs-south-indian-food-and-more-4181874,2023-07-06T05:02:45Z,entertainment,"https://c.ndtvimg.com/2023-07/7rj9f5vo_huma-qureshi_625x300_06_July_23.jpg?im=FeatureCrop,algorithm=dnn,width=1200,height=675"
84,YRKKH: Akshara & Abhinav decide to break Abhir’s heart to send him off to Abhimanyu’s place - India Forums,"In the upcoming episode of Yeh Rishta Kya Kehlata Hai tonight, Akshara and Abhinav will decide to put a show to send off Abhir to Abhimanyu’s place after he constantly refuses to do so.",https://www.indiaforums.com/article/yrkkh-akshara-and-abhinav-decide-to-break-abhirs-heart-to-send-him-off-to-abhimanyus-place_198256,2023-07-06T04:45:00Z,entertainment,https://img.indiaforums.com/article/1200x675/19/8256-yrkkh-akshara-and-abhinav-decide-to-break-abhirs-heart-to-send-him-off-to-abhimanyus-place.jpg
